2175
2	0	14	107.387	2
0	0	20	103.923	2
1	0	16	103.923	2
2	0	22	107.387	2
0	0	28	103.923	2
1	0	24	103.923	2
2	0	30	107.387	2
0	0	36	103.923	2
1	0	32	103.923	2
2	0	38	107.387	2
0	0	44	103.923	2
1	0	40	103.923	2
2	0	46	107.387	2
0	0	0	110.851	2
0	0	4	117.779	2
1	0	4	110.851	2
1	0	0	117.779	2
2	0	2	114.315	2
2	0	6	121.244	2
0	0	8	110.851	2
0	0	12	117.779	2
1	0	12	110.851	2
1	0	8	117.779	2
2	0	10	114.315	2
2	0	14	121.244	2
0	0	16	110.851	2
0	0	20	117.779	2
1	0	20	110.851	2
1	0	16	117.779	2
2	0	18	114.315	2
2	0	22	121.244	2
0	0	24	110.851	2
0	0	28	117.779	2
1	0	28	110.851	2
1	0	24	117.779	2
2	0	26	114.315	2
2	0	30	121.244	2
0	0	32	110.851	2
0	0	36	117.779	2
1	0	36	110.851	2
1	0	32	117.779	2
2	0	34	114.315	2
2	0	38	121.244	2
0	0	40	110.851	2
0	0	44	117.779	2
1	0	44	110.851	2
1	0	40	117.779	2
2	0	42	114.315	2
2	0	46	121.244	2
2	0	2	100.459	2
2	0	10	100.459	2
2	0	18	100.459	2
2	0	26	100.459	2
2	0	34	100.459	2
2	0	42	100.459	2
1	0	48	103.923	2
0	0	48	110.851	2
1	0	48	117.779	2
0	0	0	124.708	2
1	0	4	124.708	2
0	0	8	124.708	2
1	0	12	124.708	2
0	0	16	124.708	2
1	0	20	124.708	2
0	0	24	124.708	2
1	0	28	124.708	2
0	0	32	124.708	2
1	0	36	124.708	2
0	0	40	124.708	2
1	0	44	124.708	2
0	0	48	124.708	2
0	0	4	131.636	2
1	0	0	131.636	2
2	0	6	135.1	2
0	0	12	131.636	2
1	0	8	131.636	2
2	0	14	135.1	2
0	0	20	131.636	2
1	0	16	131.636	2
2	0	22	135.1	2
0	0	28	131.636	2
1	0	24	131.636	2
2	0	30	135.1	2
0	0	36	131.636	2
1	0	32	131.636	2
2	0	38	135.1	2
0	0	44	131.636	2
1	0	40	131.636	2
2	0	46	135.1	2
0	0	0	138.564	2
0	0	4	145.492	2
1	0	4	138.564	2
1	0	0	145.492	2
2	0	2	142.028	2
0	0	8	138.564	2
0	0	12	145.492	2
1	0	12	138.564	2
1	0	8	145.492	2
2	0	10	142.028	2
0	0	16	138.564	2
0	0	20	145.492	2
1	0	20	138.564	2
1	0	16	145.492	2
2	0	18	142.028	2
0	0	24	138.564	2
0	0	28	145.492	2
1	0	28	138.564	2
1	0	24	145.492	2
2	0	26	142.028	2
0	0	32	138.564	2
0	0	36	145.492	2
1	0	36	138.564	2
1	0	32	145.492	2
2	0	34	142.028	2
0	0	40	138.564	2
0	0	44	145.492	2
1	0	44	138.564	2
1	0	40	145.492	2
2	0	42	142.028	2
2	0	2	128.172	2
2	0	10	128.172	2
2	0	18	128.172	2
2	0	26	128.172	2
2	0	34	128.172	2
2	0	42	128.172	2
1	0	48	131.636	2
2	0	6	148.956	2
2	0	14	148.956	2
2	0	22	148.956	2
2	0	30	148.956	2
2	0	38	148.956	2
2	0	46	148.956	2
0	0	48	138.564	2
1	0	48	145.492	2
0	0	0	152.42	2
0	0	4	159.349	2
1	0	0	159.349	2
2	0	2	155.885	2
2	0	6	162.813	2
0	0	12	159.349	2
1	0	8	159.349	2
2	0	10	155.885	2
2	0	14	162.813	2
0	0	20	159.349	2
1	0	16	159.349	2
2	0	18	155.885	2
2	0	22	162.813	2
0	0	28	159.349	2
1	0	24	159.349	2
2	0	26	155.885	2
2	0	30	162.813	2
0	0	36	159.349	2
1	0	32	159.349	2
2	0	34	155.885	2
2	0	38	162.813	2
0	0	44	159.349	2
1	0	40	159.349	2
2	0	42	155.885	2
2	0	46	162.813	2
0	0	0	166.277	2
1	0	4	166.277	2
1	0	0	173.205	2
2	0	2	169.741	2
0	0	8	166.277	2
1	0	12	166.277	2
2	0	10	169.741	2
0	0	16	166.277	2
1	0	20	166.277	2
2	0	18	169.741	2
0	0	24	166.277	2
1	0	28	166.277	2
2	0	26	169.741	2
0	0	32	166.277	2
1	0	36	166.277	2
2	0	34	169.741	2
0	0	40	166.277	2
1	0	44	166.277	2
2	0	42	169.741	2
1	0	4	152.42	2
0	0	8	152.42	2
1	0	12	152.42	2
0	0	16	152.42	2
1	0	20	152.42	2
0	0	24	152.42	2
1	0	28	152.42	2
0	0	32	152.42	2
1	0	36	152.42	2
0	0	40	152.42	2
1	0	44	152.42	2
0	0	48	152.42	2
1	0	48	159.349	2
0	0	4	173.205	2
0	0	12	173.205	2
1	0	8	173.205	2
0	0	20	173.205	2
1	0	16	173.205	2
0	0	28	173.205	2
1	0	24	173.205	2
0	0	36	173.205	2
1	0	32	173.205	2
0	0	44	173.205	2
1	0	40	173.205	2
0	0	48	166.277	2
1	0	48	173.205	2
0	0	0	180.133	2
0	0	4	187.061	2
1	0	4	180.133	2
1	0	0	187.061	2
2	0	2	183.597	2
2	0	6	190.526	2
0	0	8	180.133	2
0	0	12	187.061	2
1	0	12	180.133	2
1	0	8	187.061	2
2	0	10	183.597	2
2	0	14	190.526	2
0	0	16	180.133	2
0	0	20	187.061	2
1	0	20	180.133	2
1	0	16	187.061	2
2	0	18	183.597	2
2	0	22	190.526	2
0	0	24	180.133	2
0	0	28	187.061	2
1	0	28	180.133	2
1	0	24	187.061	2
2	0	26	183.597	2
2	0	30	190.526	2
0	0	32	180.133	2
0	0	36	187.061	2
1	0	36	180.133	2
1	0	32	187.061	2
2	0	34	183.597	2
2	0	38	190.526	2
0	0	40	180.133	2
0	0	44	187.061	2
1	0	44	180.133	2
1	0	40	187.061	2
2	0	42	183.597	2
2	0	46	190.526	2
0	0	0	193.99	2
1	0	4	193.99	2
2	0	2	197.454	2
0	0	8	193.99	2
1	0	12	193.99	2
2	0	10	197.454	2
0	0	16	193.99	2
1	0	20	193.99	2
2	0	18	197.454	2
0	0	24	193.99	2
1	0	28	193.99	2
2	0	26	197.454	2
0	0	32	193.99	2
1	0	36	193.99	2
2	0	34	197.454	2
0	0	40	193.99	2
1	0	44	193.99	2
2	0	42	197.454	2
2	0	6	176.669	2
2	0	14	176.669	2
2	0	22	176.669	2
2	0	30	176.669	2
2	0	38	176.669	2
2	0	46	176.669	2
0	0	48	180.133	2
1	0	48	187.061	2
0	0	48	193.99	2
2	0	54	10.3923	2
0	0	56	0	2
0	0	60	6.9282	2
1	0	60	0	2
1	0	56	6.9282	2
2	0	58	3.4641	2
2	0	62	10.3923	2
0	0	64	0	2
0	0	68	6.9282	2
1	0	68	0	2
1	0	64	6.9282	2
2	0	66	3.4641	2
2	0	70	10.3923	2
0	0	72	0	2
0	0	76	6.9282	2
1	0	76	0	2
1	0	72	6.9282	2
2	0	74	3.4641	2
2	0	78	10.3923	2
0	0	80	0	2
0	0	84	6.9282	2
1	0	84	0	2
1	0	80	6.9282	2
2	0	82	3.4641	2
2	0	86	10.3923	2
0	0	88	0	2
0	0	92	6.9282	2
1	0	92	0	2
1	0	88	6.9282	2
2	0	90	3.4641	2
2	0	94	10.3923	2
0	0	56	13.8564	2
0	0	60	20.7846	2
1	0	60	13.8564	2
1	0	56	20.7846	2
2	0	58	17.3205	2
0	0	64	13.8564	2
0	0	68	20.7846	2
1	0	68	13.8564	2
1	0	64	20.7846	2
2	0	66	17.3205	2
0	0	72	13.8564	2
0	0	76	20.7846	2
1	0	76	13.8564	2
1	0	72	20.7846	2
2	0	74	17.3205	2
0	0	80	13.8564	2
0	0	84	20.7846	2
1	0	84	13.8564	2
1	0	80	20.7846	2
2	0	82	17.3205	2
0	0	88	13.8564	2
0	0	92	20.7846	2
1	0	92	13.8564	2
1	0	88	20.7846	2
2	0	90	17.3205	2
0	0	52	6.9282	2
1	0	52	0	2
2	0	50	3.4641	2
0	0	96	0	2
1	0	96	6.9282	2
2	0	98	3.4641	2
0	0	52	20.7846	2
1	0	52	13.8564	2
2	0	50	17.3205	2
2	0	54	24.2487	2
2	0	62	24.2487	2
2	0	70	24.2487	2
2	0	78	24.2487	2
2	0	86	24.2487	2
2	0	94	24.2487	2
0	0	96	13.8564	2
1	0	96	20.7846	2
2	0	98	17.3205	2
2	0	54	38.1051	2
0	0	60	34.641	2
1	0	56	34.641	2
2	0	58	31.1769	2
2	0	62	38.1051	2
0	0	68	34.641	2
1	0	64	34.641	2
2	0	66	31.1769	2
2	0	70	38.1051	2
0	0	76	34.641	2
1	0	72	34.641	2
2	0	74	31.1769	2
2	0	78	38.1051	2
0	0	84	34.641	2
1	0	80	34.641	2
2	0	82	31.1769	2
2	0	86	38.1051	2
0	0	92	34.641	2
1	0	88	34.641	2
2	0	90	31.1769	2
2	0	94	38.1051	2
0	0	56	41.5692	2
1	0	60	41.5692	2
2	0	58	45.0333	2
0	0	64	41.5692	2
1	0	68	41.5692	2
2	0	66	45.0333	2
0	0	72	41.5692	2
1	0	76	41.5692	2
2	0	74	45.0333	2
0	0	80	41.5692	2
1	0	84	41.5692	2
2	0	82	45.0333	2
0	0	88	41.5692	2
1	0	92	41.5692	2
2	0	90	45.0333	2
0	0	52	34.641	2
1	0	52	27.7128	2
2	0	50	31.1769	2
0	0	56	27.7128	2
1	0	60	27.7128	2
0	0	64	27.7128	2
1	0	68	27.7128	2
0	0	72	27.7128	2
1	0	76	27.7128	2
0	0	80	27.7128	2
1	0	84	27.7128	2
0	0	88	27.7128	2
1	0	92	27.7128	2
0	0	96	27.7128	2
1	0	96	34.641	2
2	0	98	31.1769	2
0	0	52	48.4974	2
1	0	52	41.5692	2
2	0	50	45.0333	2
0	0	60	48.4974	2
1	0	56	48.4974	2
0	0	68	48.4974	2
1	0	64	48.4974	2
0	0	76	48.4974	2
1	0	72	48.4974	2
0	0	84	48.4974	2
1	0	80	48.4974	2
0	0	92	48.4974	2
1	0	88	48.4974	2
0	0	96	41.5692	2
1	0	96	48.4974	2
2	0	98	45.0333	2
2	0	54	65.8179	2
0	0	56	55.4256	2
0	0	60	62.3538	2
1	0	60	55.4256	2
1	0	56	62.3538	2
2	0	58	58.8897	2
2	0	62	65.8179	2
0	0	64	55.4256	2
0	0	68	62.3538	2
1	0	68	55.4256	2
1	0	64	62.3538	2
2	0	66	58.8897	2
2	0	70	65.8179	2
0	0	72	55.4256	2
0	0	76	62.3538	2
1	0	76	55.4256	2
1	0	72	62.3538	2
2	0	74	58.8897	2
2	0	78	65.8179	2
0	0	80	55.4256	2
0	0	84	62.3538	2
1	0	84	55.4256	2
1	0	80	62.3538	2
2	0	82	58.8897	2
2	0	86	65.8179	2
0	0	88	55.4256	2
0	0	92	62.3538	2
1	0	92	55.4256	2
1	0	88	62.3538	2
2	0	90	58.8897	2
2	0	94	65.8179	2
0	0	56	69.282	2
1	0	60	69.282	2
0	0	64	69.282	2
1	0	68	69.282	2
0	0	72	69.282	2
1	0	76	69.282	2
0	0	80	69.282	2
1	0	84	69.282	2
0	0	88	69.282	2
1	0	92	69.282	2
2	0	54	51.9615	2
2	0	62	51.9615	2
2	0	70	51.9615	2
2	0	78	51.9615	2
2	0	86	51.9615	2
2	0	94	51.9615	2
0	0	52	62.3538	2
1	0	52	55.4256	2
2	0	50	58.8897	2
0	0	96	55.4256	2
1	0	96	62.3538	2
2	0	98	58.8897	2
1	0	52	69.282	2
2	0	50	72.7461	2
2	0	58	72.7461	2
2	0	66	72.7461	2
2	0	74	72.7461	2
2	0	82	72.7461	2
2	0	90	72.7461	2
0	0	96	69.282	2
2	0	98	72.7461	2
2	0	54	79.6743	2
2	0	62	79.6743	2
2	0	70	79.6743	2
2	0	78	79.6743	2
2	0	86	79.6743	2
2	0	94	79.6743	2
2	0	54	93.5307	2
0	0	56	83.1384	2
0	0	60	90.0666	2
1	0	60	83.1384	2
1	0	56	90.0666	2
2	0	58	86.6025	2
2	0	62	93.5307	2
0	0	64	83.1384	2
0	0	68	90.0666	2
1	0	68	83.1384	2
1	0	64	90.0666	2
2	0	66	86.6025	2
2	0	70	93.5307	2
0	0	72	83.1384	2
0	0	76	90.0666	2
1	0	76	83.1384	2
1	0	72	90.0666	2
2	0	74	86.6025	2
2	0	78	93.5307	2
0	0	80	83.1384	2
0	0	84	90.0666	2
1	0	84	83.1384	2
1	0	80	90.0666	2
2	0	82	86.6025	2
2	0	86	93.5307	2
0	0	88	83.1384	2
0	0	92	90.0666	2
1	0	92	83.1384	2
1	0	88	90.0666	2
2	0	90	86.6025	2
2	0	94	93.5307	2
0	0	52	76.2102	2
0	0	60	76.2102	2
1	0	56	76.2102	2
0	0	68	76.2102	2
1	0	64	76.2102	2
0	0	76	76.2102	2
1	0	72	76.2102	2
0	0	84	76.2102	2
1	0	80	76.2102	2
0	0	92	76.2102	2
1	0	88	76.2102	2
1	0	96	76.2102	2
0	0	52	90.0666	2
1	0	52	83.1384	2
2	0	50	86.6025	2
0	0	96	83.1384	2
1	0	96	90.0666	2
2	0	98	86.6025	2
1	0	52	96.9948	2
0	0	56	96.9948	2
1	0	60	96.9948	2
0	0	64	96.9948	2
1	0	68	96.9948	2
0	0	72	96.9948	2
1	0	76	96.9948	2
0	0	80	96.9948	2
1	0	84	96.9948	2
0	0	88	96.9948	2
1	0	92	96.9948	2
0	0	96	96.9948	2
2	0	54	107.387	2
0	0	60	103.923	2
1	0	56	103.923	2
2	0	62	107.387	2
0	0	68	103.923	2
1	0	64	103.923	2
2	0	70	107.387	2
0	0	76	103.923	2
1	0	72	103.923	2
2	0	78	107.387	2
0	0	84	103.923	2
1	0	80	103.923	2
2	0	86	107.387	2
0	0	92	103.923	2
1	0	88	103.923	2
2	0	94	107.387	2
2	0	54	121.244	2
0	0	56	110.851	2
0	0	60	117.779	2
1	0	60	110.851	2
1	0	56	117.779	2
2	0	58	114.315	2
2	0	62	121.244	2
0	0	64	110.851	2
0	0	68	117.779	2
1	0	68	110.851	2
1	0	64	117.779	2
2	0	66	114.315	2
2	0	70	121.244	2
0	0	72	110.851	2
0	0	76	117.779	2
1	0	76	110.851	2
1	0	72	117.779	2
2	0	74	114.315	2
2	0	78	121.244	2
0	0	80	110.851	2
0	0	84	117.779	2
1	0	84	110.851	2
1	0	80	117.779	2
2	0	82	114.315	2
2	0	86	121.244	2
0	0	88	110.851	2
0	0	92	117.779	2
1	0	92	110.851	2
1	0	88	117.779	2
2	0	90	114.315	2
2	0	94	121.244	2
0	0	52	103.923	2
2	0	50	100.459	2
2	0	58	100.459	2
2	0	66	100.459	2
2	0	74	100.459	2
2	0	82	100.459	2
2	0	90	100.459	2
1	0	96	103.923	2
2	0	98	100.459	2
0	0	52	117.779	2
1	0	52	110.851	2
2	0	50	114.315	2
0	0	96	110.851	2
1	0	96	117.779	2
2	0	98	114.315	2
1	0	52	124.708	2
0	0	56	124.708	2
1	0	60	124.708	2
0	0	64	124.708	2
1	0	68	124.708	2
0	0	72	124.708	2
1	0	76	124.708	2
0	0	80	124.708	2
1	0	84	124.708	2
0	0	88	124.708	2
1	0	92	124.708	2
0	0	96	124.708	2
2	0	54	135.1	2
0	0	60	131.636	2
1	0	56	131.636	2
2	0	62	135.1	2
0	0	68	131.636	2
1	0	64	131.636	2
2	0	70	135.1	2
0	0	76	131.636	2
1	0	72	131.636	2
2	0	78	135.1	2
0	0	84	131.636	2
1	0	80	131.636	2
2	0	86	135.1	2
0	0	92	131.636	2
1	0	88	131.636	2
2	0	94	135.1	2
0	0	56	138.564	2
0	0	60	145.492	2
1	0	60	138.564	2
1	0	56	145.492	2
2	0	58	142.028	2
0	0	64	138.564	2
0	0	68	145.492	2
1	0	68	138.564	2
1	0	64	145.492	2
2	0	66	142.028	2
0	0	72	138.564	2
0	0	76	145.492	2
1	0	76	138.564	2
1	0	72	145.492	2
2	0	74	142.028	2
0	0	80	138.564	2
0	0	84	145.492	2
1	0	84	138.564	2
1	0	80	145.492	2
2	0	82	142.028	2
0	0	88	138.564	2
0	0	92	145.492	2
1	0	92	138.564	2
1	0	88	145.492	2
2	0	90	142.028	2
0	0	52	131.636	2
2	0	50	128.172	2
2	0	58	128.172	2
2	0	66	128.172	2
2	0	74	128.172	2
2	0	82	128.172	2
2	0	90	128.172	2
1	0	96	131.636	2
2	0	98	128.172	2
0	0	52	145.492	2
1	0	52	138.564	2
2	0	50	142.028	2
2	0	54	148.956	2
2	0	62	148.956	2
2	0	70	148.956	2
2	0	78	148.956	2
2	0	86	148.956	2
2	0	94	148.956	2
0	0	96	138.564	2
1	0	96	145.492	2
2	0	98	142.028	2
2	0	54	162.813	2
0	0	60	159.349	2
1	0	56	159.349	2
2	0	58	155.885	2
2	0	62	162.813	2
0	0	68	159.349	2
1	0	64	159.349	2
2	0	66	155.885	2
2	0	70	162.813	2
0	0	76	159.349	2
1	0	72	159.349	2
2	0	74	155.885	2
2	0	78	162.813	2
0	0	84	159.349	2
1	0	80	159.349	2
2	0	82	155.885	2
2	0	86	162.813	2
0	0	92	159.349	2
1	0	88	159.349	2
2	0	90	155.885	2
2	0	94	162.813	2
0	0	56	166.277	2
1	0	60	166.277	2
2	0	58	169.741	2
0	0	64	166.277	2
1	0	68	166.277	2
2	0	66	169.741	2
0	0	72	166.277	2
1	0	76	166.277	2
2	0	74	169.741	2
0	0	80	166.277	2
1	0	84	166.277	2
2	0	82	169.741	2
0	0	88	166.277	2
1	0	92	166.277	2
2	0	90	169.741	2
0	0	52	159.349	2
1	0	52	152.42	2
2	0	50	155.885	2
0	0	56	152.42	2
1	0	60	152.42	2
0	0	64	152.42	2
1	0	68	152.42	2
0	0	72	152.42	2
1	0	76	152.42	2
0	0	80	152.42	2
1	0	84	152.42	2
0	0	88	152.42	2
1	0	92	152.42	2
0	0	96	152.42	2
1	0	96	159.349	2
2	0	98	155.885	2
0	0	52	173.205	2
1	0	52	166.277	2
2	0	50	169.741	2
0	0	60	173.205	2
1	0	56	173.205	2
0	0	68	173.205	2
1	0	64	173.205	2
0	0	76	173.205	2
1	0	72	173.205	2
0	0	84	173.205	2
1	0	80	173.205	2
0	0	92	173.205	2
1	0	88	173.205	2
0	0	96	166.277	2
1	0	96	173.205	2
2	0	98	169.741	2
2	0	54	190.526	2
0	0	56	180.133	2
0	0	60	187.061	2
1	0	60	180.133	2
1	0	56	187.061	2
2	0	58	183.597	2
2	0	62	190.526	2
0	0	64	180.133	2
0	0	68	187.061	2
1	0	68	180.133	2
1	0	64	187.061	2
2	0	66	183.597	2
2	0	70	190.526	2
0	0	72	180.133	2
0	0	76	187.061	2
1	0	76	180.133	2
1	0	72	187.061	2
2	0	74	183.597	2
2	0	78	190.526	2
0	0	80	180.133	2
0	0	84	187.061	2
1	0	84	180.133	2
1	0	80	187.061	2
2	0	82	183.597	2
2	0	86	190.526	2
0	0	88	180.133	2
0	0	92	187.061	2
1	0	92	180.133	2
1	0	88	187.061	2
2	0	90	183.597	2
2	0	94	190.526	2
0	0	56	193.99	2
1	0	60	193.99	2
2	0	58	197.454	2
0	0	64	193.99	2
1	0	68	193.99	2
2	0	66	197.454	2
0	0	72	193.99	2
1	0	76	193.99	2
2	0	74	197.454	2
0	0	80	193.99	2
1	0	84	193.99	2
2	0	82	197.454	2
0	0	88	193.99	2
1	0	92	193.99	2
2	0	90	197.454	2
2	0	54	176.669	2
2	0	62	176.669	2
2	0	70	176.669	2
2	0	78	176.669	2
2	0	86	176.669	2
2	0	94	176.669	2
0	0	52	187.061	2
1	0	52	180.133	2
2	0	50	183.597	2
0	0	96	180.133	2
1	0	96	187.061	2
2	0	98	183.597	2
1	0	52	193.99	2
2	0	50	197.454	2
0	0	96	193.99	2
2	0	98	197.454	2
2	0	102	10.3923	2
0	0	104	0	2
0	0	108	6.9282	2
1	0	108	0	2
1	0	104	6.9282	2
2	0	106	3.4641	2
2	0	110	10.3923	2
0	0	112	0	2
0	0	116	6.9282	2
1	0	116	0	2
1	0	112	6.9282	2
2	0	114	3.4641	2
2	0	118	10.3923	2
0	0	120	0	2
0	0	124	6.9282	2
1	0	124	0	2
1	0	120	6.9282	2
2	0	122	3.4641	2
2	0	126	10.3923	2
0	0	128	0	2
0	0	132	6.9282	2
1	0	132	0	2
1	0	128	6.9282	2
2	0	130	3.4641	2
2	0	134	10.3923	2
0	0	136	0	2
0	0	140	6.9282	2
1	0	140	0	2
1	0	136	6.9282	2
2	0	138	3.4641	2
2	0	142	10.3923	2
0	0	144	0	2
1	0	144	6.9282	2
2	0	146	3.4641	2
0	0	104	13.8564	2
0	0	108	20.7846	2
1	0	108	13.8564	2
1	0	104	20.7846	2
2	0	106	17.3205	2
0	0	112	13.8564	2
0	0	116	20.7846	2
1	0	116	13.8564	2
